"x" "y" "pop"
351139.29045 6789861.99 2
351139.57045 6789829.73 3
351139.73045 6793522.43 2
351140.39045 6788773.74 2
351140.72045 6789898.92 2
351141.29046 6787449.99 2
351141.40045 6793634.3 3
351141.58045 6789713.59 2
351141.98045 6789816.77 1
351142.50045 6793802.56 4
351142.97045 6793751.69 5
351143.35045 6789761.72 2
351143.50045 6793531.27 3
351144.07045 6789675.88 7
351144.15046 6787949.26 7
351144.39045 6793729.92 2
351145.02045 6789173.23 34
351145.56045 6788820.27 6
351145.66045 6788834.14 5
351145.89045 6793444.37 2
351146.01045 6793820.47 4
351146.67046 6787477.86 2
351146.81046 6787016.6 1
351146.82046 6787680.26 1
351147.14046 6788001.89 2
351147.24045 6789934.49 3
351147.33045 6793648.29 2
351147.71046 6787415.94 2
351147.83045 6793386.91 3
351147.85046 6787598.58 2
351148.40046 6787028.47 1
351148.42045 6789825.58 1
351149.13045 6793694.07 4
351149.27045 6793772.71 2
351149.37046 6787557.61 4
351150.14046 6787892.51 4
351150.20045 6793479.37 4
351150.22045 6792961.93 2
351150.38045 6793853 2
351150.53046 6787449.62 3
351151.58045 6789754.81 2
351152.25045 6788771.82 4
351152.55045 6788945.59 22
351152.61045 6788743.08 8
351152.82045 6793587.44 4
351152.85045 6789911.53 2
351152.87045 6793701.87 4
351153.41045 6788849.16 21
351153.74045 6789201.44 55
351154.10046 6787620.91 5
351154.36046 6787679.68 1
351154.87046 6787068.62 2
351155.35045 6789744.79 1
351155.40045 6793566.22 3
351155.56045 6788804.48 14
351155.69046 6788012.07 1
351155.95045 6793879.94 7
351156.07045 6789814.61 5
351156.27045 6788646.72 97.5
351156.74045 6793304.07 4
351156.84045 6789653 2
351156.87045 6793605.14 5
351157.36045 6789916.01 1
351157.65046 6787475.42 2
351157.69045 6788969.81 15
351157.94045 6789853.95 2
351158.83045 6789953.63 5
351159.48046 6787534.5 3
351159.99045 6789256.94 47.5
351160.03045 6788866.56 5
351160.04046 6787627.74 2
351160.35045 6789844.52 4
351160.93045 6788510.87 301
351160.95046 6787449.23 1
351161.03046 6787679.06 2
351161.24046 6788022.08 4
351161.50045 6789105.43 15
351161.86046 6787889 2
351161.97046 6787744.47 3
351162.24045 6793914.88 4
351162.34046 6787027.76 2
351163.18045 6793085.1 2
351163.44046 6787067.54 2
351163.68045 6788876.54 2
351163.90045 6788888.5 14
351163.96045 6793364.87 4
351164.26046 6787428.94 2
351164.58046 6787773.13 3
351164.65045 6793459.73 2
351165.04046 6787987.86 2
351165.28045 6789896.83 1
351165.48045 6789739.34 2
351165.58045 6793684.6 4
351166.04045 6790139.78 69
351166.12045 6789711.18 4
351166.12045 6789935.59 9
351166.61045 6793500.78 1
351166.71045 6793383.76 3
351166.97046 6787475.02 1
351167.09046 6786999.78 3
351167.67045 6789841.43 2
351167.86046 6787553.8 5
351167.94046 6788029.48 2
351168.68046 6787678.09 2
351169.10046 6787581.98 1
351169.12046 6787191.9 12
351169.46045 6789954.81 2
351169.51045 6788846.89 5
351169.74045 6788800.18 4
351170.40045 6793515.48 4
351170.60045 6793698.14 4
351170.90045 6793745.73 2
351171.45045 6788824.75 2
351171.54046 6787456.06 4
351171.73045 6788839.24 1
351171.89045 6788247.4 25
351171.94045 6793442.4 5
351172.78045 6793315.18 3
351172.92046 6787766.77 1
351173.41046 6787625.65 2
351173.69046 6788002.47 2
351174.28046 6787923.93 1
351174.74045 6789757.6 2
351175.28045 6788856.05 2
351175.36046 6787714.85 1
351175.46045 6793711.37 2
351175.60045 6788865.02 3
351176.02045 6789836.99 4
351176.29045 6788874.36 1
351176.30045 6789984.7 1
351176.59045 6789950.46 2
351176.93045 6789892.3 1
351177.06045 6789737.06 1
351177.09045 6793901.22 2
351177.55045 6793566.01 4
351177.68045 6789224.67 29.5
351177.87045 6789803.27 2
351178.06045 6788917.42 14
351178.12046 6787590.06 1
351178.31045 6789708.71 2
351178.32045 6789180.6 2
351178.43045 6788816.46 5
351178.45046 6788047.22 1
351178.49045 6789302.15 2
351178.63046 6787474.26 4
351178.71046 6787915.42 2
351178.73045 6789939.01 1
351178.99045 6789975.05 2
351179.05045 6789338.03 41
351179.08045 6788895.72 2
351179.19046 6788009.39 1
351179.60045 6793772.02 2
351179.78045 6793453.47 3
351179.79045 6788883.08 1
351180.11045 6793042.31 3
351180.57045 6793602.46 1
351181.24046 6787673.53 2
351181.26045 6790613.11 4
351181.38045 6789309.2 15
351181.40045 6793082.06 3
351182.25046 6787636.37 28
351182.96045 6789869.24 1
351183.74046 6787621.29 4
351184.09045 6789106.54 84.5
351184.24045 6789886.93 2
351184.36045 6793529.93 2
351184.72046 6788063.35 6
351184.84046 6787550 5
351185.37045 6789725.43 2
351187.20045 6793405.68 4
351187.22045 6789794.77 3
351187.25046 6787589.46 2
351187.30045 6791472.44 81
351187.31045 6789830.72 1
351187.53045 6793581.22 3
351187.93045 6789283.77 7
351187.99045 6789924.97 1
351188.10046 6787532.49 5
351188.17045 6793781.65 4
351188.39046 6787671.83 1
351188.93046 6787738.02 3
351188.95045 6793308.84 4
351189.18045 6793428.37 4
351189.45045 6793618.57 4
351189.53045 6793320.85 4
351190.09046 6788077.98 2
351190.97045 6789451.71 391
351191.13046 6788018.49 1
351191.42045 6793852.15 2
351192.07045 6793382.68 1
351192.42045 6789965.48 1
351192.60045 6793442.59 2
351192.60046 6788031.93 16
351193.08045 6793348.27 4
351193.10045 6789886.34 2
351193.34046 6787471.47 2
351193.86046 6787551.59 2
351193.91045 6793864.5 3
351193.95046 6787621.43 2
351194.02045 6789201.99 13
351194.52045 6789872.365 2
351194.60045 6793297.91 2
351195.03046 6787702.31 1
351195.41046 6787397.37 1.5
351195.68046 6787670.24 2
351195.69046 6788044.39 1
351196.06046 6787710.32 2
351196.13045 6793630.74 4
351196.24045 6789217.35 12
351196.25045 6789744.22 1
351196.48045 6789790.49 2
351196.53046 6787011.26 6
351196.80046 6787510.16 2
351197.22045 6789914.5 1
351197.43046 6787717.1 2
351198.43046 6787037.85 2
351198.69045 6790937.29 26
351198.75045 6789973.43 1
351199.58046 6787028.64 4
351199.61046 6787724.91 1
351199.61046 6787800.97 1
351200.14045 6788686.29 98.5
351200.15046 6787046.99 4
351200.63046 6787059.22 2
351200.69046 6787067 2
351201.10046 6787018.65 1
351201.16046 6787955.47 2
351201.20045 6791368.88 2
351201.59045 6793556.2 4
351201.90046 6787583.48 1
351202.04045 6789985.33 4
351202.15046 6787618.56 1
351202.42046 6787544.6 10
351202.43045 6789815.68 2
351202.62045 6793346.54 5
351202.64045 6790610.53 4
351203.28046 6787669.3 2
351204.25045 6793613.82 2
351204.43045 6789785.59 1
351205.36046 6787586.92 2
351205.82046 6787443.2 2
351205.84045 6793708.5 3
351206.08045 6789875.49 1
351206.08045 6793380.78 2
351206.13045 6793680.25 46
351206.70046 6788080.93 3
351206.72045 6788257.8 10
351206.98046 6787966.65 7
351206.99045 6789909.08 4
351207.40045 6789967.71 1
351207.50045 6788634.58 114.5
351207.95045 6788874.36 5
351208.13045 6793810.28 4
351208.28046 6787467.52 17
351208.63045 6793470.89 5
351208.99046 6787666.82 1
351209.00045 6789995.57 3
351209.11045 6793738.56 4
351209.53045 6793889.06 4
351209.75045 6793482.24 5
351209.79045 6788760.66 42
351209.88046 6787042.51 2
351209.92045 6793340.77 2
351209.96046 6787845.9 5
351210.03046 6787799.99 1
351210.69045 6789811.55 1
351210.75046 6787735.47 3
351211.36147 6788094.381 1
351211.39045 6788885.67 8
351211.71045 6789782.57 2
351212.22045 6788928.26 14
351212.32046 6787544.13 3
351212.65045 6793445.11 5
351213.06046 6787581.94 4
351213.42045 6789964.73 2
351213.59046 6787070.11 2
351213.80046 6787029.61 3
351213.81045 6789278.05 3
351213.99045 6789235.59 4
351214.04045 6789131.83 37
351214.47046 6787973.86 2
351214.64045 6790003.73 1
351214.68045 6788998.43 3
351215.08046 6787857.29 6
351215.18046 6787395.82 3
351215.23046 6787588.49 3
351215.52045 6789901.9 1
351215.76045 6788811.53 43
351215.98045 6789871.47 2
351216.42046 6787443.11 2
351216.72045 6791363.69 1
351216.81045 6793563.53 4
351216.83046 6787093.9 2
351217.01046 6787664.76 1
351217.11046 6787527.34 18
351217.78046 6787757.02 2
351217.92045 6789293.37 2
351218.76045 6790020.28 4.5
351218.81045 6788849.3 4
351218.90046 6786997.1 4
351218.90046 6788088.03 1
351219.35046 6786472.96 32
351219.41045 6789806.37 3
351219.68045 6788860.49 5
351219.70046 6787141.1 1
351220.16045 6788875.06 12
351220.43046 6787796.76 1
351220.46046 6787863.76 3
351220.73046 6787612.38 5
351220.83045 6790042.86 40
351220.90046 6787462.42 2
351221.13045 6790014.42 1
351221.16045 6791376.85 4
351221.39045 6789960.21 4
351221.85045 6789897.19 2
351221.97045 6793503.72 2
351222.34045 6789004.13 8
351223.06045 6789796.8 2
351223.17045 6793460.86 3
351223.96045 6793270.31 1
351224.04045 6791308 1
351224.09046 6787580.68 3
351224.21045 6790607.59 3
351224.64045 6789864.24 4
351224.71045 6789942.77 4
351225.06046 6787839.48 1
351225.57046 6787665.63 1
351225.77046 6787587.98 2
351225.79045 6788839.33 10
351225.91046 6787076.92 3
351226.12046 6787810.98 12
351226.25045 6790263.38 73.5
351226.68045 6793733.38 5
351226.85046 6787542.98 4
351227.07045 6789196.85 7
351227.16046 6787908.86 1
351227.57046 6787843.25 3
351227.61045 6788264.4 5
351227.73046 6787384.8 2
351228.34045 6793700.7 1
351228.41045 6788861.93 6
351228.51046 6787648.04 2
351228.59046 6787142.43 3
351228.60045 6793381.94 2
351228.88046 6787460.01 2
351228.92045 6789768.56 1
351229.04046 6787440.68 1
351229.36046 6787094.14 6
351230.48045 6789793.02 3
351231.03045 6789891.28 2
351231.21046 6787795.99 2
351231.38045 6789006.46 12
351231.64045 6791097.01 4
351231.95045 6793562.29 3
351232.45046 6788043.34 4
351232.52045 6791524.57 75
351232.63045 6791376.9 1
351232.63046 6787823.85 11
351232.71045 6788905.43 1
351232.73046 6787911.17 1
351232.80046 6787521.05 15
351233.30046 6787008.26 5
351233.76045 6789995.34 1
351234.28046 6788060.8 1
351234.68045 6793328.51 4
351235.15045 6789857.92 1
351236.02045 6793504.59 5
351236.16046 6787582.12 2
351236.27046 6787587.9 3
351237.58045 6791281.47 2
351237.71045 6793452.06 4
351237.74046 6787144.48 2
351237.80045 6793263.13 3
351237.82046 6787629.31 1
351237.91045 6793766.94 35.5
351238.22045 6788971.9 136
351238.32046 6787646.96 2
351238.62046 6787920.23 5
351238.99046 6787094.39 3
351239.07046 6787750.65 2
351239.28046 6787383.4 4
351239.29045 6788914.59 7.5
351239.36046 6787841.97 4
351239.57045 6791383.07 5
351239.97045 6793315.15 2
351240.05045 6789693.82 128
351240.31046 6787080.41 5
351240.70045 6789939.9 2.5
351240.90045 6789962.11 2
351241.06045 6793281.01 3
351241.15045 6789990.17 4
351241.31045 6789884.7 3
351241.35046 6787542.49 2
351241.53046 6787459.58 3
351241.56045 6788924.01 2
351241.60046 6788090.43 2
351241.67046 6787436.58 2
351241.88046 6787736.01 31
351242.33045 6788903.03 4
351242.49045 6788934.44 2
351242.98045 6789850.23 4
351243.00045 6788119.87 3
351243.18045 6788865.53 16
351243.63045 6788954.57 11
351244.08045 6791320.92 4
351244.29045 6793555.27 2
351244.47045 6790605.89 4
351244.52046 6787907.16 2
351245.08046 6787646.62 6
351245.09046 6787580.69 4
351245.37045 6793850.31 24
351245.60045 6793361.42 3
351245.80046 6787588.09 4
351246.00045 6788944.61 2
351246.11045 6791328.52 1
351246.46045 6789986.8 1
351246.59046 6787033.4 1
351246.67046 6787142.41 3
351246.85045 6789968.96 2
351247.07045 6789792.87 4
351247.25046 6787749.87 1
351247.31046 6787003.7 4
351247.42046 6787629.53 3
351247.58046 6788065.35 2
351247.73045 6789756.11 1
351247.76046 6787874.93 4
351248.26046 6787094.31 2
351248.29045 6789480.37 192
351248.32045 6791385.89 5
351248.88046 6787520.93 4
351248.93046 6787933.77 3
351249.65046 6788052.3 2
351249.66045 6793432.93 3
351250.59045 6789977.1 1
351250.79046 6787079.7 1
351250.89045 6789880.05 1
351251.14045 6793504.41 2
351251.20045 6789847.22 2
351251.31046 6787434.18 3
351251.75045 6793722.43 4
351251.76046 6787816.85 14
351252.25046 6787543.89 1
351252.26045 6789127.84 33
351252.63045 6789981.97 4
351252.74046 6787646.32 4
351252.78046 6787921.39 1
351253.34046 6787587.24 3
351253.51046 6787457.48 4
351253.52046 6788074.81 3
351253.73046 6787579.73 2
351253.95046 6787846.88 1
351254.09045 6793302.47 4
351255.18046 6787872.32 7
351255.19045 6789012.91 3
351255.60045 6790215.15 1
351256.11045 6789843.93 4
351256.22046 6787886.26 21
351256.27045 6793553.48 2
351256.76045 6793284.92 4
351257.13045 6793446.17 3
351257.68045 6788122.45 2
351257.68045 6793372.33 4
351258.11045 6791323.09 4
351258.21046 6787094.56 4
351258.30046 6787628.84 1
351258.72046 6787783.22 1
351258.74045 6793138.32 3
351258.76045 6791388.6 4
351259.10046 6787005.91 3
351259.43045 6789944.31 1
351259.43046 6787031.42 6
351259.46046 6787943.23 1
351259.70045 6788862.98 1
351259.72046 6787643.33 3
351259.79045 6790047.08 53
351259.99046 6787080.28 3
351260.21046 6787521.84 3
351260.98045 6790332.56 2
351261.26045 6789930.82 5
351261.36046 6787833.64 1
351261.65046 6787435.09 1
351261.75045 6793419.11 2
351261.94045 6793860.98 22
351262.08045 6789381.93 310.5
351262.20045 6791291.92 2
351262.20046 6787592.54 1
351262.22046 6787454.42 1
351262.25046 6787538.52 1
351263.36045 6789836.4 2
351263.37046 6788042.6 4
351263.52045 6789983.21 3
351263.59046 6787898.41 1
351263.65046 6787579.91 1
351263.93045 6793301.83 2
351263.95046 6787848.42 2
351264.36046 6787396.18 19
351264.55046 6787813.48 1
351264.86045 6793502.6 1
351266.15045 6788898.06 2
351266.43046 6788085.99 3
351266.64046 6787976.66 16.5
351266.80045 6790602.76 5
351267.30045 6788857.55 3
351267.39046 6787003.82 3
351268.34045 6791391.54 2
351268.50046 6787095.48 5
351268.56046 6787629.36 3
351268.71046 6787080.55 1
351269.09046 6787747.77 1
351269.43045 6793410.88 1
351269.52046 6787837.52 8
351269.63046 6787152.51 2
351269.74045 6789001.73 1
351270.08046 6787789.51 5
351270.09045 6793320.64 4
351270.20045 6789926.85 2
351270.23045 6793440.62 3
351270.43046 6787504.68 2
351270.54046 6787673.66 1
351270.57045 6788816.15 133.5
351270.84046 6787680.34 2
351270.88045 6791329.89 10
351270.99045 6793490.51 4
351271.13045 6793562.36 2
351272.06045 6793630.79 37
351272.12046 6787453.33 2
351272.24045 6790340.29 1
351272.58045 6793665.39 3
351272.89046 6787810.35 1
351272.90046 6787688.49 2
351272.99046 6787436 2
351273.20046 6787031.31 2
351273.24046 6787878.45 4
351273.51045 6788889.16 2
351273.57046 6787695.9 4
351273.61045 6789765.64 2
351274.14045 6788117.15 4
351274.33045 6789139.02 7
351274.57046 6787641.4 1
351274.66045 6791396.91 2
351274.70045 6793330.4 4
351274.73045 6791288.3 1
351275.12045 6788904.26 2
351275.20045 6793711.17 2
351275.24045 6793377.53 2
351275.37046 6787703.15 5
351275.41045 6790308.17 15
351275.73046 6787578.86 1
351275.87045 6789920.42 1
351276.27045 6789321.98 86
351276.27045 6789836.05 3
351276.55045 6793576.67 2
351277.29045 6789866.89 1
351277.33045 6788627.64 4
351277.36045 6788503.21 89.5
351277.48046 6787711.24 4
351277.79046 6787095.4 4
351277.84045 6789771.91 2
351277.97045 6793258.08 17
351278.37045 6793680.35 2
351278.99046 6787081.46 1
351279.12046 6787518.5 7
351279.32046 6787628.85 4
351279.39046 6787006.83 2
351279.45045 6789348.29 6
351279.71046 6787902.8 2
351279.93045 6789847.52 2
351280.08045 6790204.14 1
351280.37046 6787747.04 3
351280.55046 6787150.1 3.5
351280.73046 6787809.38 1
351281.44046 6787451.92 4
351281.54045 6789861.09 1
351281.71045 6789122.5 53
351281.71045 6793662.69 4
351282.04045 6793504.82 3
351282.06045 6790293.29 2
351282.37046 6787639.82 1
351282.72045 6793592.42 2
351282.86045 6791403.86 2
351283.34045 6791291.53 1
351283.62045 6788856.92 9
351283.62046 6787693.73 4
351283.65046 6787537.15 1
351283.66045 6789780.81 1
351283.72045 6790345.5 4
351283.86046 6787031.21 5
351284.28046 6787434.9 1
351284.71046 6787789.3 2
351284.72045 6793487 4
351285.21046 6787676.57 2
351285.32045 6793399.47 3
351286.40045 6791482.18 1
351286.41045 6790600.54 3
351286.56046 6787832.47 4
351286.95045 6788114.43 1
351287.18045 6793708.12 3
351287.53046 6786994.21 1
351287.69045 6789922.93 2
351287.82045 6793233.09 3
351288.18046 6787628.3 3
351288.52045 6791398.41 3
351288.87045 6789000.1 24
351288.98045 6790141.41 22
351289.32045 6793435.94 1
351289.58045 6793382.69 4
351289.61046 6787082.69 1
351289.63046 6787886.92 3
351289.68045 6788952.42 1
351290.00046 6787638.64 4
351290.02045 6791474.38 1
351290.14045 6789850.04 1
351290.17045 6790290.62 2
351290.38046 6787988.53 6
351290.43045 6790209.7 2
351290.60045 6789905.1 1
351290.76045 6793658.79 3
351291.18045 6791329.26 4
351291.32045 6790368.55 4
351291.43046 6787451.84 5
351291.77045 6789239.49 51
351291.81046 6787148.68 2
351291.87045 6790562.64 1
351292.03045 6788905.97 13
351292.03046 6787979.48 3
351292.09045 6789859.02 1
351292.50046 6787589.03 2
351292.52046 6787519.93 2
351292.58045 6791298.55 2
351293.29045 6793787.31 1
351293.33046 6787318.92 65
351293.42045 6789919.32 2
351293.43045 6789800.9 1
351293.51045 6791466.4 3
351293.57046 6787031.46 3
351294.02046 6787735.26 3
351294.15046 6787784.7 1
351294.18045 6793718.22 1
351294.46045 6789214.06 10
351294.63046 6787691.37 2
351294.74046 6787953.5 1
351294.97046 6787432.96 4
351295.65046 6787536.46 2
351296.15045 6790268.2 9
351296.61046 6787803.5 4
351296.62046 6787626.59 2
351297.01046 6787094.58 3
351297.02045 6793729.26 3
351297.39045 6793631.19 5
351297.68046 6787882.5 2
351297.79045 6793352.72 3
351297.80045 6788883.97 5
351298.09045 6793487.11 5
351298.50045 6791457.17 2
351298.71045 6790311.73 1
351298.75045 6791404.64 2
351299.15046 6787995.54 5
351299.18046 6787377.35 2
351299.27046 6787745.78 1
351299.30046 6787640.09 1
351299.84045 6793863.17 3
351300.23045 6789809.48 3
351300.34046 6787574.14 4
351300.48045 6790108.24 43.5
351300.60045 6789768.23 1
351300.60045 6790241.99 3
351300.75045 6793306 4
351300.76046 6787451.1 1
351301.11045 6791448.46 2
351301.42045 6793429.5 2
351301.69046 6787965.31 1
351301.76045 6790391.6 4
351301.78046 6787217.58 176.5
351302.08046 6787147.6 5
351302.24045 6788498.43 125
351302.29045 6793740.9 3
351302.36046 6787033.58 4
351302.83045 6793692.38 4
351302.86046 6787586.48 1
351303.09046 6787842.7 1
351303.15045 6790292.35 2
351303.22046 6787736.53 3
351303.47045 6791300.86 3
351303.72045 6793514.06 3
351304.17046 6787786.32 6
351304.37046 6787689.69 1
351304.41045 6788847.8 15
351304.48045 6789343.98 5
351304.72045 6793763.96 2
351304.88046 6787426.08 4
351305.03046 6786992.18 2
351305.40045 6789817.66 2
351305.51045 6793774.29 4
351305.80045 6790238.24 11
351305.86046 6787879.11 1
351306.01045 6789909.93 1
351306.06045 6791438.01 3
351306.22045 6793292.52 4
351306.33046 6787748.17 4
351306.51045 6789847.11 2
351306.66045 6789895.1 2
351307.02046 6787796.43 5
351307.57046 6787156.06 2
351307.60046 6788007.75 1
351307.79045 6790303.68 2
351307.87046 6787612.14 3
351307.90046 6787637.88 2
351308.08046 6787544.64 4
351308.10045 6790598.43 3
351308.25045 6791408.95 1
351308.28046 6787094.82 1
351308.80046 6787448.7 1
351308.81045 6793648.47 3
351308.82046 6787514.41 10
351309.11046 6787940.26 2
351309.26046 6787010.64 1
351309.50045 6793386.49 5
351309.52046 6787083.53 4
351309.53045 6793407.12 2
351309.89045 6788881.1 12
351310.70046 6787030.85 4
351311.11045 6789220.5 11
351311.17045 6793332.25 4
351311.27045 6790382.94 4
351311.29046 6787373.75 3
351311.32045 6793179.56 1
351311.48045 6789882.4 2
351311.65046 6787826.61 4
351312.28045 6793230.56 3
351312.53045 6791344.27 1
351312.72045 6793483.12 2
351312.81045 6789899.73 2
